"","Date","ActiveCameras","Site","Status","MonthDay","Year","Active"
"8776",2022-07-28,5,"MS017","Active","07-28","2022","1"
"8777",2022-07-28,5,"MS021","Inactive","07-28","2022","0"
"8778",2022-07-28,5,"MS023","Inactive","07-28","2022","0"
"8779",2022-07-28,5,"MS024","Active","07-28","2022","1"
"8780",2022-07-28,5,"MS026","Active","07-28","2022","1"
"8781",2022-07-29,5,"MS001","Inactive","07-29","2022","0"
"8782",2022-07-29,5,"MS002","Inactive","07-29","2022","0"
"8783",2022-07-29,5,"MS004","Inactive","07-29","2022","0"
"8784",2022-07-29,5,"MS007","Active","07-29","2022","1"
"8785",2022-07-29,5,"MS016","Active","07-29","2022","1"
"8786",2022-07-29,5,"MS017","Active","07-29","2022","1"
"8787",2022-07-29,5,"MS021","Inactive","07-29","2022","0"
"8788",2022-07-29,5,"MS023","Inactive","07-29","2022","0"
"8789",2022-07-29,5,"MS024","Active","07-29","2022","1"
"8790",2022-07-29,5,"MS026","Active","07-29","2022","1"
"8791",2022-07-30,5,"MS001","Inactive","07-30","2022","0"
"8792",2022-07-30,5,"MS002","Inactive","07-30","2022","0"
"8793",2022-07-30,5,"MS004","Inactive","07-30","2022","0"
"8794",2022-07-30,5,"MS007","Active","07-30","2022","1"
"8795",2022-07-30,5,"MS016","Active","07-30","2022","1"
"8796",2022-07-30,5,"MS017","Active","07-30","2022","1"
"8797",2022-07-30,5,"MS021","Inactive","07-30","2022","0"
"8798",2022-07-30,5,"MS023","Inactive","07-30","2022","0"
"8799",2022-07-30,5,"MS024","Active","07-30","2022","1"
"8800",2022-07-30,5,"MS026","Active","07-30","2022","1"
"8801",2022-07-31,5,"MS001","Inactive","07-31","2022","0"
"8802",2022-07-31,5,"MS002","Inactive","07-31","2022","0"
"8803",2022-07-31,5,"MS004","Inactive","07-31","2022","0"
"8804",2022-07-31,5,"MS007","Active","07-31","2022","1"
"8805",2022-07-31,5,"MS016","Active","07-31","2022","1"
"8806",2022-07-31,5,"MS017","Active","07-31","2022","1"
"8807",2022-07-31,5,"MS021","Inactive","07-31","2022","0"
"8808",2022-07-31,5,"MS023","Inactive","07-31","2022","0"
"8809",2022-07-31,5,"MS024","Active","07-31","2022","1"
"8810",2022-07-31,5,"MS026","Active","07-31","2022","1"
"8811",2022-08-01,5,"MS001","Inactive","08-01","2022","0"
"8812",2022-08-01,5,"MS002","Inactive","08-01","2022","0"
"8813",2022-08-01,5,"MS004","Inactive","08-01","2022","0"
"8814",2022-08-01,5,"MS007","Active","08-01","2022","1"
"8815",2022-08-01,5,"MS016","Active","08-01","2022","1"
"8816",2022-08-01,5,"MS017","Active","08-01","2022","1"
"8817",2022-08-01,5,"MS021","Inactive","08-01","2022","0"
"8818",2022-08-01,5,"MS023","Inactive","08-01","2022","0"
"8819",2022-08-01,5,"MS024","Active","08-01","2022","1"
"8820",2022-08-01,5,"MS026","Active","08-01","2022","1"
"8821",2022-08-02,5,"MS001","Inactive","08-02","2022","0"
"8822",2022-08-02,5,"MS002","Inactive","08-02","2022","0"
"8823",2022-08-02,5,"MS004","Inactive","08-02","2022","0"
"8824",2022-08-02,5,"MS007","Active","08-02","2022","1"
"8825",2022-08-02,5,"MS016","Active","08-02","2022","1"
"8826",2022-08-02,5,"MS017","Active","08-02","2022","1"
"8827",2022-08-02,5,"MS021","Inactive","08-02","2022","0"
"8828",2022-08-02,5,"MS023","Inactive","08-02","2022","0"
"8829",2022-08-02,5,"MS024","Active","08-02","2022","1"
"8830",2022-08-02,5,"MS026","Active","08-02","2022","1"
"8831",2022-08-03,5,"MS001","Inactive","08-03","2022","0"
"8832",2022-08-03,5,"MS002","Inactive","08-03","2022","0"
"8833",2022-08-03,5,"MS004","Inactive","08-03","2022","0"
"8834",2022-08-03,5,"MS007","Active","08-03","2022","1"
"8835",2022-08-03,5,"MS016","Active","08-03","2022","1"
"8836",2022-08-03,5,"MS017","Active","08-03","2022","1"
"8837",2022-08-03,5,"MS021","Inactive","08-03","2022","0"
"8838",2022-08-03,5,"MS023","Inactive","08-03","2022","0"
"8839",2022-08-03,5,"MS024","Active","08-03","2022","1"
"8840",2022-08-03,5,"MS026","Active","08-03","2022","1"
"8841",2022-08-04,5,"MS001","Inactive","08-04","2022","0"
"8842",2022-08-04,5,"MS002","Inactive","08-04","2022","0"
"8843",2022-08-04,5,"MS004","Inactive","08-04","2022","0"
"8844",2022-08-04,5,"MS007","Active","08-04","2022","1"
"8845",2022-08-04,5,"MS016","Active","08-04","2022","1"
"8846",2022-08-04,5,"MS017","Active","08-04","2022","1"
"8847",2022-08-04,5,"MS021","Inactive","08-04","2022","0"
"8848",2022-08-04,5,"MS023","Inactive","08-04","2022","0"
"8849",2022-08-04,5,"MS024","Active","08-04","2022","1"
"8850",2022-08-04,5,"MS026","Active","08-04","2022","1"
"8851",2022-08-05,5,"MS001","Inactive","08-05","2022","0"
"8852",2022-08-05,5,"MS002","Inactive","08-05","2022","0"
"8853",2022-08-05,5,"MS004","Inactive","08-05","2022","0"
"8854",2022-08-05,5,"MS007","Active","08-05","2022","1"
"8855",2022-08-05,5,"MS016","Active","08-05","2022","1"
"8856",2022-08-05,5,"MS017","Active","08-05","2022","1"
"8857",2022-08-05,5,"MS021","Inactive","08-05","2022","0"
"8858",2022-08-05,5,"MS023","Inactive","08-05","2022","0"
"8859",2022-08-05,5,"MS024","Active","08-05","2022","1"
"8860",2022-08-05,5,"MS026","Active","08-05","2022","1"
"8861",2022-08-06,5,"MS001","Inactive","08-06","2022","0"
"8862",2022-08-06,5,"MS002","Inactive","08-06","2022","0"
"8863",2022-08-06,5,"MS004","Inactive","08-06","2022","0"
"8864",2022-08-06,5,"MS007","Active","08-06","2022","1"
"8865",2022-08-06,5,"MS016","Active","08-06","2022","1"
"8866",2022-08-06,5,"MS017","Active","08-06","2022","1"
"8867",2022-08-06,5,"MS021","Inactive","08-06","2022","0"
"8868",2022-08-06,5,"MS023","Inactive","08-06","2022","0"
"8869",2022-08-06,5,"MS024","Active","08-06","2022","1"
"8870",2022-08-06,5,"MS026","Active","08-06","2022","1"
"8871",2022-08-07,5,"MS001","Inactive","08-07","2022","0"
"8872",2022-08-07,5,"MS002","Inactive","08-07","2022","0"
"8873",2022-08-07,5,"MS004","Inactive","08-07","2022","0"
"8874",2022-08-07,5,"MS007","Active","08-07","2022","1"
"8875",2022-08-07,5,"MS016","Active","08-07","2022","1"
"8876",2022-08-07,5,"MS017","Active","08-07","2022","1"
"8877",2022-08-07,5,"MS021","Inactive","08-07","2022","0"
"8878",2022-08-07,5,"MS023","Inactive","08-07","2022","0"
"8879",2022-08-07,5,"MS024","Active","08-07","2022","1"
"8880",2022-08-07,5,"MS026","Active","08-07","2022","1"
"8881",2022-08-08,5,"MS001","Inactive","08-08","2022","0"
"8882",2022-08-08,5,"MS002","Inactive","08-08","2022","0"
"8883",2022-08-08,5,"MS004","Inactive","08-08","2022","0"
"8884",2022-08-08,5,"MS007","Active","08-08","2022","1"
"8885",2022-08-08,5,"MS016","Active","08-08","2022","1"
"8886",2022-08-08,5,"MS017","Active","08-08","2022","1"
"8887",2022-08-08,5,"MS021","Inactive","08-08","2022","0"
"8888",2022-08-08,5,"MS023","Inactive","08-08","2022","0"
"8889",2022-08-08,5,"MS024","Active","08-08","2022","1"
"8890",2022-08-08,5,"MS026","Active","08-08","2022","1"
"8891",2022-08-09,5,"MS001","Inactive","08-09","2022","0"
"8892",2022-08-09,5,"MS002","Inactive","08-09","2022","0"
"8893",2022-08-09,5,"MS004","Inactive","08-09","2022","0"
"8894",2022-08-09,5,"MS007","Active","08-09","2022","1"
"8895",2022-08-09,5,"MS016","Active","08-09","2022","1"
"8896",2022-08-09,5,"MS017","Active","08-09","2022","1"
"8897",2022-08-09,5,"MS021","Inactive","08-09","2022","0"
"8898",2022-08-09,5,"MS023","Inactive","08-09","2022","0"
"8899",2022-08-09,5,"MS024","Active","08-09","2022","1"
"8900",2022-08-09,5,"MS026","Active","08-09","2022","1"
"8901",2022-08-10,5,"MS001","Inactive","08-10","2022","0"
"8902",2022-08-10,5,"MS002","Inactive","08-10","2022","0"
"8903",2022-08-10,5,"MS004","Inactive","08-10","2022","0"
"8904",2022-08-10,5,"MS007","Active","08-10","2022","1"
"8905",2022-08-10,5,"MS016","Active","08-10","2022","1"
"8906",2022-08-10,5,"MS017","Active","08-10","2022","1"
"8907",2022-08-10,5,"MS021","Inactive","08-10","2022","0"
"8908",2022-08-10,5,"MS023","Inactive","08-10","2022","0"
"8909",2022-08-10,5,"MS024","Active","08-10","2022","1"
"8910",2022-08-10,5,"MS026","Active","08-10","2022","1"
"8911",2022-08-11,5,"MS001","Inactive","08-11","2022","0"
"8912",2022-08-11,5,"MS002","Inactive","08-11","2022","0"
"8913",2022-08-11,5,"MS004","Inactive","08-11","2022","0"
"8914",2022-08-11,5,"MS007","Active","08-11","2022","1"
"8915",2022-08-11,5,"MS016","Active","08-11","2022","1"
"8916",2022-08-11,5,"MS017","Active","08-11","2022","1"
"8917",2022-08-11,5,"MS021","Inactive","08-11","2022","0"
"8918",2022-08-11,5,"MS023","Inactive","08-11","2022","0"
"8919",2022-08-11,5,"MS024","Active","08-11","2022","1"
"8920",2022-08-11,5,"MS026","Active","08-11","2022","1"
"8921",2022-08-12,5,"MS001","Inactive","08-12","2022","0"
"8922",2022-08-12,5,"MS002","Inactive","08-12","2022","0"
"8923",2022-08-12,5,"MS004","Inactive","08-12","2022","0"
"8924",2022-08-12,5,"MS007","Active","08-12","2022","1"
"8925",2022-08-12,5,"MS016","Active","08-12","2022","1"
"8926",2022-08-12,5,"MS017","Active","08-12","2022","1"
"8927",2022-08-12,5,"MS021","Inactive","08-12","2022","0"
"8928",2022-08-12,5,"MS023","Inactive","08-12","2022","0"
"8929",2022-08-12,5,"MS024","Active","08-12","2022","1"
"8930",2022-08-12,5,"MS026","Active","08-12","2022","1"
"8931",2022-08-13,5,"MS001","Inactive","08-13","2022","0"
"8932",2022-08-13,5,"MS002","Inactive","08-13","2022","0"
"8933",2022-08-13,5,"MS004","Inactive","08-13","2022","0"
"8934",2022-08-13,5,"MS007","Active","08-13","2022","1"
"8935",2022-08-13,5,"MS016","Active","08-13","2022","1"
"8936",2022-08-13,5,"MS017","Active","08-13","2022","1"
"8937",2022-08-13,5,"MS021","Inactive","08-13","2022","0"
"8938",2022-08-13,5,"MS023","Inactive","08-13","2022","0"
"8939",2022-08-13,5,"MS024","Active","08-13","2022","1"
"8940",2022-08-13,5,"MS026","Active","08-13","2022","1"
"8941",2022-08-14,5,"MS001","Inactive","08-14","2022","0"
"8942",2022-08-14,5,"MS002","Inactive","08-14","2022","0"
"8943",2022-08-14,5,"MS004","Inactive","08-14","2022","0"
"8944",2022-08-14,5,"MS007","Active","08-14","2022","1"
"8945",2022-08-14,5,"MS016","Active","08-14","2022","1"
"8946",2022-08-14,5,"MS017","Active","08-14","2022","1"
"8947",2022-08-14,5,"MS021","Inactive","08-14","2022","0"
"8948",2022-08-14,5,"MS023","Inactive","08-14","2022","0"
"8949",2022-08-14,5,"MS024","Active","08-14","2022","1"
"8950",2022-08-14,5,"MS026","Active","08-14","2022","1"
"8951",2022-08-15,5,"MS001","Inactive","08-15","2022","0"
"8952",2022-08-15,5,"MS002","Inactive","08-15","2022","0"
"8953",2022-08-15,5,"MS004","Inactive","08-15","2022","0"
"8954",2022-08-15,5,"MS007","Active","08-15","2022","1"
"8955",2022-08-15,5,"MS016","Active","08-15","2022","1"
"8956",2022-08-15,5,"MS017","Active","08-15","2022","1"
"8957",2022-08-15,5,"MS021","Inactive","08-15","2022","0"
"8958",2022-08-15,5,"MS023","Inactive","08-15","2022","0"
"8959",2022-08-15,5,"MS024","Active","08-15","2022","1"
"8960",2022-08-15,5,"MS026","Active","08-15","2022","1"
"8961",2022-08-16,5,"MS001","Inactive","08-16","2022","0"
"8962",2022-08-16,5,"MS002","Inactive","08-16","2022","0"
"8963",2022-08-16,5,"MS004","Inactive","08-16","2022","0"
"8964",2022-08-16,5,"MS007","Active","08-16","2022","1"
"8965",2022-08-16,5,"MS016","Active","08-16","2022","1"
"8966",2022-08-16,5,"MS017","Active","08-16","2022","1"
"8967",2022-08-16,5,"MS021","Inactive","08-16","2022","0"
"8968",2022-08-16,5,"MS023","Inactive","08-16","2022","0"
"8969",2022-08-16,5,"MS024","Active","08-16","2022","1"
"8970",2022-08-16,5,"MS026","Active","08-16","2022","1"
"8971",2022-08-17,5,"MS001","Inactive","08-17","2022","0"
"8972",2022-08-17,5,"MS002","Inactive","08-17","2022","0"
"8973",2022-08-17,5,"MS004","Inactive","08-17","2022","0"
"8974",2022-08-17,5,"MS007","Active","08-17","2022","1"
"8975",2022-08-17,5,"MS016","Active","08-17","2022","1"
"8976",2022-08-17,5,"MS017","Active","08-17","2022","1"
"8977",2022-08-17,5,"MS021","Inactive","08-17","2022","0"
"8978",2022-08-17,5,"MS023","Inactive","08-17","2022","0"
"8979",2022-08-17,5,"MS024","Active","08-17","2022","1"
"8980",2022-08-17,5,"MS026","Active","08-17","2022","1"
"8981",2022-08-18,5,"MS001","Inactive","08-18","2022","0"
"8982",2022-08-18,5,"MS002","Inactive","08-18","2022","0"
"8983",2022-08-18,5,"MS004","Inactive","08-18","2022","0"
"8984",2022-08-18,5,"MS007","Active","08-18","2022","1"
"8985",2022-08-18,5,"MS016","Active","08-18","2022","1"
"8986",2022-08-18,5,"MS017","Active","08-18","2022","1"
"8987",2022-08-18,5,"MS021","Inactive","08-18","2022","0"
"8988",2022-08-18,5,"MS023","Inactive","08-18","2022","0"
"8989",2022-08-18,5,"MS024","Active","08-18","2022","1"
"8990",2022-08-18,5,"MS026","Active","08-18","2022","1"
"8991",2022-08-19,5,"MS001","Inactive","08-19","2022","0"
"8992",2022-08-19,5,"MS002","Inactive","08-19","2022","0"
"8993",2022-08-19,5,"MS004","Inactive","08-19","2022","0"
"8994",2022-08-19,5,"MS007","Active","08-19","2022","1"
"8995",2022-08-19,5,"MS016","Active","08-19","2022","1"
"8996",2022-08-19,5,"MS017","Active","08-19","2022","1"
"8997",2022-08-19,5,"MS021","Inactive","08-19","2022","0"
"8998",2022-08-19,5,"MS023","Inactive","08-19","2022","0"
"8999",2022-08-19,5,"MS024","Active","08-19","2022","1"
"9000",2022-08-19,5,"MS026","Active","08-19","2022","1"
"9001",2022-08-20,5,"MS001","Inactive","08-20","2022","0"
"9002",2022-08-20,5,"MS002","Inactive","08-20","2022","0"
"9003",2022-08-20,5,"MS004","Inactive","08-20","2022","0"
"9004",2022-08-20,5,"MS007","Active","08-20","2022","1"
"9005",2022-08-20,5,"MS016","Active","08-20","2022","1"
"9006",2022-08-20,5,"MS017","Active","08-20","2022","1"
"9007",2022-08-20,5,"MS021","Inactive","08-20","2022","0"
"9008",2022-08-20,5,"MS023","Inactive","08-20","2022","0"
"9009",2022-08-20,5,"MS024","Active","08-20","2022","1"
"9010",2022-08-20,5,"MS026","Active","08-20","2022","1"
"9011",2022-08-21,5,"MS001","Inactive","08-21","2022","0"
"9012",2022-08-21,5,"MS002","Inactive","08-21","2022","0"
"9013",2022-08-21,5,"MS004","Inactive","08-21","2022","0"
"9014",2022-08-21,5,"MS007","Active","08-21","2022","1"
"9015",2022-08-21,5,"MS016","Active","08-21","2022","1"
"9016",2022-08-21,5,"MS017","Active","08-21","2022","1"
"9017",2022-08-21,5,"MS021","Inactive","08-21","2022","0"
"9018",2022-08-21,5,"MS023","Inactive","08-21","2022","0"
"9019",2022-08-21,5,"MS024","Active","08-21","2022","1"
"9020",2022-08-21,5,"MS026","Active","08-21","2022","1"
"9021",2022-08-22,5,"MS001","Inactive","08-22","2022","0"
"9022",2022-08-22,5,"MS002","Inactive","08-22","2022","0"
"9023",2022-08-22,5,"MS004","Inactive","08-22","2022","0"
"9024",2022-08-22,5,"MS007","Active","08-22","2022","1"
"9025",2022-08-22,5,"MS016","Active","08-22","2022","1"
"9026",2022-08-22,5,"MS017","Active","08-22","2022","1"
"9027",2022-08-22,5,"MS021","Inactive","08-22","2022","0"
"9028",2022-08-22,5,"MS023","Inactive","08-22","2022","0"
"9029",2022-08-22,5,"MS024","Active","08-22","2022","1"
"9030",2022-08-22,5,"MS026","Active","08-22","2022","1"
"9031",2022-08-23,5,"MS001","Inactive","08-23","2022","0"
"9032",2022-08-23,5,"MS002","Inactive","08-23","2022","0"
"9033",2022-08-23,5,"MS004","Inactive","08-23","2022","0"
"9034",2022-08-23,5,"MS007","Active","08-23","2022","1"
"9035",2022-08-23,5,"MS016","Active","08-23","2022","1"
"9036",2022-08-23,5,"MS017","Active","08-23","2022","1"
"9037",2022-08-23,5,"MS021","Inactive","08-23","2022","0"
"9038",2022-08-23,5,"MS023","Inactive","08-23","2022","0"
"9039",2022-08-23,5,"MS024","Active","08-23","2022","1"
"9040",2022-08-23,5,"MS026","Active","08-23","2022","1"
"9041",2022-08-24,5,"MS001","Inactive","08-24","2022","0"
"9042",2022-08-24,5,"MS002","Inactive","08-24","2022","0"
"9043",2022-08-24,5,"MS004","Inactive","08-24","2022","0"
"9044",2022-08-24,5,"MS007","Active","08-24","2022","1"
"9045",2022-08-24,5,"MS016","Active","08-24","2022","1"
"9046",2022-08-24,5,"MS017","Active","08-24","2022","1"
"9047",2022-08-24,5,"MS021","Inactive","08-24","2022","0"
"9048",2022-08-24,5,"MS023","Inactive","08-24","2022","0"
"9049",2022-08-24,5,"MS024","Active","08-24","2022","1"
"9050",2022-08-24,5,"MS026","Active","08-24","2022","1"
"9051",2022-08-25,5,"MS001","Inactive","08-25","2022","0"
"9052",2022-08-25,5,"MS002","Inactive","08-25","2022","0"
"9053",2022-08-25,5,"MS004","Inactive","08-25","2022","0"
"9054",2022-08-25,5,"MS007","Active","08-25","2022","1"
"9055",2022-08-25,5,"MS016","Active","08-25","2022","1"
"9056",2022-08-25,5,"MS017","Active","08-25","2022","1"
"9057",2022-08-25,5,"MS021","Inactive","08-25","2022","0"
"9058",2022-08-25,5,"MS023","Inactive","08-25","2022","0"
"9059",2022-08-25,5,"MS024","Active","08-25","2022","1"
"9060",2022-08-25,5,"MS026","Active","08-25","2022","1"
"9061",2022-08-26,5,"MS001","Inactive","08-26","2022","0"
"9062",2022-08-26,5,"MS002","Inactive","08-26","2022","0"
"9063",2022-08-26,5,"MS004","Inactive","08-26","2022","0"
"9064",2022-08-26,5,"MS007","Active","08-26","2022","1"
"9065",2022-08-26,5,"MS016","Active","08-26","2022","1"
"9066",2022-08-26,5,"MS017","Active","08-26","2022","1"
"9067",2022-08-26,5,"MS021","Inactive","08-26","2022","0"
"9068",2022-08-26,5,"MS023","Inactive","08-26","2022","0"
"9069",2022-08-26,5,"MS024","Active","08-26","2022","1"
"9070",2022-08-26,5,"MS026","Active","08-26","2022","1"
"9071",2022-08-27,5,"MS001","Inactive","08-27","2022","0"
"9072",2022-08-27,5,"MS002","Inactive","08-27","2022","0"
"9073",2022-08-27,5,"MS004","Inactive","08-27","2022","0"
"9074",2022-08-27,5,"MS007","Active","08-27","2022","1"
"9075",2022-08-27,5,"MS016","Active","08-27","2022","1"
"9076",2022-08-27,5,"MS017","Active","08-27","2022","1"
"9077",2022-08-27,5,"MS021","Inactive","08-27","2022","0"
"9078",2022-08-27,5,"MS023","Inactive","08-27","2022","0"
"9079",2022-08-27,5,"MS024","Active","08-27","2022","1"
"9080",2022-08-27,5,"MS026","Active","08-27","2022","1"
"9081",2022-08-28,5,"MS001","Inactive","08-28","2022","0"
"9082",2022-08-28,5,"MS002","Inactive","08-28","2022","0"
"9083",2022-08-28,5,"MS004","Inactive","08-28","2022","0"
"9084",2022-08-28,5,"MS007","Active","08-28","2022","1"
"9085",2022-08-28,5,"MS016","Active","08-28","2022","1"
"9086",2022-08-28,5,"MS017","Active","08-28","2022","1"
"9087",2022-08-28,5,"MS021","Inactive","08-28","2022","0"
"9088",2022-08-28,5,"MS023","Inactive","08-28","2022","0"
"9089",2022-08-28,5,"MS024","Active","08-28","2022","1"
"9090",2022-08-28,5,"MS026","Active","08-28","2022","1"
"9091",2022-08-29,5,"MS001","Inactive","08-29","2022","0"
"9092",2022-08-29,5,"MS002","Inactive","08-29","2022","0"
"9093",2022-08-29,5,"MS004","Inactive","08-29","2022","0"
"9094",2022-08-29,5,"MS007","Active","08-29","2022","1"
"9095",2022-08-29,5,"MS016","Active","08-29","2022","1"
"9096",2022-08-29,5,"MS017","Active","08-29","2022","1"
"9097",2022-08-29,5,"MS021","Inactive","08-29","2022","0"
"9098",2022-08-29,5,"MS023","Inactive","08-29","2022","0"
"9099",2022-08-29,5,"MS024","Active","08-29","2022","1"
"9100",2022-08-29,5,"MS026","Active","08-29","2022","1"
"9101",2022-08-30,5,"MS001","Inactive","08-30","2022","0"
"9102",2022-08-30,5,"MS002","Inactive","08-30","2022","0"
"9103",2022-08-30,5,"MS004","Inactive","08-30","2022","0"
"9104",2022-08-30,5,"MS007","Active","08-30","2022","1"
"9105",2022-08-30,5,"MS016","Active","08-30","2022","1"
"9106",2022-08-30,5,"MS017","Active","08-30","2022","1"
"9107",2022-08-30,5,"MS021","Inactive","08-30","2022","0"
"9108",2022-08-30,5,"MS023","Inactive","08-30","2022","0"
"9109",2022-08-30,5,"MS024","Active","08-30","2022","1"
"9110",2022-08-30,5,"MS026","Active","08-30","2022","1"
"9111",2022-08-31,5,"MS001","Inactive","08-31","2022","0"
"9112",2022-08-31,5,"MS002","Inactive","08-31","2022","0"
"9113",2022-08-31,5,"MS004","Inactive","08-31","2022","0"
"9114",2022-08-31,5,"MS007","Active","08-31","2022","1"
"9115",2022-08-31,5,"MS016","Active","08-31","2022","1"
"9116",2022-08-31,5,"MS017","Active","08-31","2022","1"
"9117",2022-08-31,5,"MS021","Inactive","08-31","2022","0"
"9118",2022-08-31,5,"MS023","Inactive","08-31","2022","0"
"9119",2022-08-31,5,"MS024","Active","08-31","2022","1"
"9120",2022-08-31,5,"MS026","Active","08-31","2022","1"
"9121",2022-09-01,5,"MS001","Inactive","09-01","2022","0"
"9122",2022-09-01,5,"MS002","Inactive","09-01","2022","0"
"9123",2022-09-01,5,"MS004","Inactive","09-01","2022","0"
"9124",2022-09-01,5,"MS007","Active","09-01","2022","1"
"9125",2022-09-01,5,"MS016","Active","09-01","2022","1"
"9126",2022-09-01,5,"MS017","Active","09-01","2022","1"
"9127",2022-09-01,5,"MS021","Inactive","09-01","2022","0"
"9128",2022-09-01,5,"MS023","Inactive","09-01","2022","0"
"9129",2022-09-01,5,"MS024","Active","09-01","2022","1"
"9130",2022-09-01,5,"MS026","Active","09-01","2022","1"
"9131",2022-09-02,5,"MS001","Inactive","09-02","2022","0"
"9132",2022-09-02,5,"MS002","Inactive","09-02","2022","0"
"9133",2022-09-02,5,"MS004","Inactive","09-02","2022","0"
"9134",2022-09-02,5,"MS007","Active","09-02","2022","1"
"9135",2022-09-02,5,"MS016","Active","09-02","2022","1"
"9136",2022-09-02,5,"MS017","Active","09-02","2022","1"
"9137",2022-09-02,5,"MS021","Inactive","09-02","2022","0"
"9138",2022-09-02,5,"MS023","Inactive","09-02","2022","0"
"9139",2022-09-02,5,"MS024","Active","09-02","2022","1"
"9140",2022-09-02,5,"MS026","Active","09-02","2022","1"
"9141",2022-09-03,5,"MS001","Inactive","09-03","2022","0"
"9142",2022-09-03,5,"MS002","Inactive","09-03","2022","0"
"9143",2022-09-03,5,"MS004","Inactive","09-03","2022","0"
"9144",2022-09-03,5,"MS007","Active","09-03","2022","1"
"9145",2022-09-03,5,"MS016","Active","09-03","2022","1"
"9146",2022-09-03,5,"MS017","Active","09-03","2022","1"
"9147",2022-09-03,5,"MS021","Inactive","09-03","2022","0"
"9148",2022-09-03,5,"MS023","Inactive","09-03","2022","0"
"9149",2022-09-03,5,"MS024","Active","09-03","2022","1"
"9150",2022-09-03,5,"MS026","Active","09-03","2022","1"
"9151",2022-09-04,5,"MS001","Inactive","09-04","2022","0"
"9152",2022-09-04,5,"MS002","Inactive","09-04","2022","0"
"9153",2022-09-04,5,"MS004","Inactive","09-04","2022","0"
"9154",2022-09-04,5,"MS007","Active","09-04","2022","1"
"9155",2022-09-04,5,"MS016","Active","09-04","2022","1"
"9156",2022-09-04,5,"MS017","Active","09-04","2022","1"
"9157",2022-09-04,5,"MS021","Inactive","09-04","2022","0"
"9158",2022-09-04,5,"MS023","Inactive","09-04","2022","0"
"9159",2022-09-04,5,"MS024","Active","09-04","2022","1"
"9160",2022-09-04,5,"MS026","Active","09-04","2022","1"
"9161",2022-09-05,5,"MS001","Inactive","09-05","2022","0"
"9162",2022-09-05,5,"MS002","Inactive","09-05","2022","0"
"9163",2022-09-05,5,"MS004","Inactive","09-05","2022","0"
"9164",2022-09-05,5,"MS007","Active","09-05","2022","1"
"9165",2022-09-05,5,"MS016","Active","09-05","2022","1"
"9166",2022-09-05,5,"MS017","Active","09-05","2022","1"
"9167",2022-09-05,5,"MS021","Inactive","09-05","2022","0"
"9168",2022-09-05,5,"MS023","Inactive","09-05","2022","0"
"9169",2022-09-05,5,"MS024","Active","09-05","2022","1"
"9170",2022-09-05,5,"MS026","Active","09-05","2022","1"
"9171",2022-09-06,5,"MS001","Inactive","09-06","2022","0"
"9172",2022-09-06,5,"MS002","Inactive","09-06","2022","0"
"9173",2022-09-06,5,"MS004","Inactive","09-06","2022","0"
"9174",2022-09-06,5,"MS007","Active","09-06","2022","1"
"9175",2022-09-06,5,"MS016","Active","09-06","2022","1"
"9176",2022-09-06,5,"MS017","Active","09-06","2022","1"
"9177",2022-09-06,5,"MS021","Inactive","09-06","2022","0"
"9178",2022-09-06,5,"MS023","Inactive","09-06","2022","0"
"9179",2022-09-06,5,"MS024","Active","09-06","2022","1"
"9180",2022-09-06,5,"MS026","Active","09-06","2022","1"
"9181",2022-09-07,5,"MS001","Inactive","09-07","2022","0"
"9182",2022-09-07,5,"MS002","Inactive","09-07","2022","0"
"9183",2022-09-07,5,"MS004","Inactive","09-07","2022","0"
"9184",2022-09-07,5,"MS007","Active","09-07","2022","1"
"9185",2022-09-07,5,"MS016","Active","09-07","2022","1"
"9186",2022-09-07,5,"MS017","Active","09-07","2022","1"
"9187",2022-09-07,5,"MS021","Inactive","09-07","2022","0"
"9188",2022-09-07,5,"MS023","Inactive","09-07","2022","0"
"9189",2022-09-07,5,"MS024","Active","09-07","2022","1"
"9190",2022-09-07,5,"MS026","Active","09-07","2022","1"
"9191",2022-09-08,5,"MS001","Inactive","09-08","2022","0"
"9192",2022-09-08,5,"MS002","Inactive","09-08","2022","0"
"9193",2022-09-08,5,"MS004","Inactive","09-08","2022","0"
"9194",2022-09-08,5,"MS007","Active","09-08","2022","1"
"9195",2022-09-08,5,"MS016","Active","09-08","2022","1"
"9196",2022-09-08,5,"MS017","Active","09-08","2022","1"
"9197",2022-09-08,5,"MS021","Inactive","09-08","2022","0"
"9198",2022-09-08,5,"MS023","Inactive","09-08","2022","0"
"9199",2022-09-08,5,"MS024","Active","09-08","2022","1"
"9200",2022-09-08,5,"MS026","Active","09-08","2022","1"
"9201",2022-09-09,5,"MS001","Inactive","09-09","2022","0"
"9202",2022-09-09,5,"MS002","Inactive","09-09","2022","0"
"9203",2022-09-09,5,"MS004","Inactive","09-09","2022","0"
"9204",2022-09-09,5,"MS007","Active","09-09","2022","1"
"9205",2022-09-09,5,"MS016","Active","09-09","2022","1"
"9206",2022-09-09,5,"MS017","Active","09-09","2022","1"
"9207",2022-09-09,5,"MS021","Inactive","09-09","2022","0"
"9208",2022-09-09,5,"MS023","Inactive","09-09","2022","0"
"9209",2022-09-09,5,"MS024","Active","09-09","2022","1"
"9210",2022-09-09,5,"MS026","Active","09-09","2022","1"
"9211",2022-09-10,5,"MS001","Inactive","09-10","2022","0"
